loan_id,paid_at,amount,transaction_type
653523,2023-06-04 05:41:00,10000.0,Deposit
650114,2023-06-04 06:05:00,36000.0,Deposit
664112,2023-06-04 06:12:00,58000.0,Deposit
669989,2023-06-04 06:40:00,20000.0,Deposit
657345,2023-06-04 07:05:00,129400.0,Deposit
648577,2023-06-04 07:12:00,154600.0,Deposit
648577,2023-06-04 07:15:00,1900.0,Deposit
656428,2023-06-04 07:28:00,155000.0,Deposit
667835,2023-06-04 07:28:00,39000.0,Deposit
650705,2023-06-04 07:31:00,30000.0,Deposit
675682,2023-06-04 07:37:00,80000.0,Deposit
664003,2023-06-04 07:38:00,321600.0,Deposit
661528,2023-06-04 08:03:00,22000.0,Deposit
647777,2023-06-04 08:32:00,127600.0,Deposit
660431,2023-06-04 08:42:00,10000.0,Deposit
670083,2023-06-04 09:23:00,15000.0,Deposit
657352,2023-06-04 10:02:00,5000.0,Deposit
657956,2023-06-04 10:35:00,60000.0,Deposit
654129,2023-06-04 10:50:00,10500.0,Deposit
651731,2023-06-04 11:01:00,500000.0,Deposit
651731,2023-06-04 11:06:00,182600.0,Deposit
665647,2023-06-04 11:23:00,20000.0,Deposit
670823,2023-06-04 11:43:00,15000.0,Deposit
652410,2023-06-04 12:10:00,344800.0,Deposit
672220,2023-06-04 12:15:00,100000.0,Deposit
671227,2023-06-04 12:26:00,5000.0,Deposit
649231,2023-06-04 12:43:00,88000.0,Deposit
677016,2023-06-04 13:13:00,28500.0,Deposit
655458,2023-06-04 13:30:00,54000.0,Deposit
659390,2023-06-04 14:21:00,13000.0,Deposit
667981,2023-06-04 14:21:00,7000.0,Deposit
670174,2023-06-04 14:30:00,30000.0,Deposit
663202,2023-06-04 15:28:00,150000.0,Deposit
679000,2023-06-04 15:48:00,3800.0,Deposit
668843,2023-06-04 15:54:00,9000.0,Deposit
663161,2023-06-04 15:56:00,100000.0,Deposit
656277,2023-06-04 16:06:00,5000.0,Deposit
656671,2023-06-04 16:23:00,9200.0,Deposit
649953,2023-06-04 16:45:00,217000.0,Deposit
649953,2023-06-04 16:45:00,400.0,
652325,2023-06-04 16:47:00,100000.0,Deposit
661793,2023-06-04 16:50:00,107400.0,Deposit
669070,2023-06-04 17:02:00,20000.0,Deposit
647384,2023-06-04 17:22:00,863800.0,Deposit
651115,2023-06-04 17:28:00,20000.0,Deposit
660477,2023-06-04 17:32:00,20000.0,Deposit
676513,2023-06-04 17:50:00,2000.0,Deposit
650851,2023-06-04 17:55:00,155300.0,Deposit
670059,2023-06-04 18:12:00,70000.0,Deposit
676472,2023-06-04 18:30:00,52000.0,Deposit
654719,2023-06-04 18:31:00,12000.0,Deposit
666939,2023-06-04 18:34:00,216000.0,Deposit
672841,2023-06-04 18:40:00,20000.0,Deposit
662230,2023-06-04 18:51:00,3000.0,Deposit
675224,2023-06-04 19:05:00,10000.0,Deposit
646280,2023-06-04 19:34:00,36000.0,Deposit
670517,2023-06-04 19:38:00,24000.0,Deposit
651462,2023-06-04 19:52:00,10000.0,Deposit
660819,2023-06-04 20:08:00,28000.0,Deposit
673672,2023-06-04 20:46:00,1000.0,Deposit
655458,2023-06-04 21:15:00,50000.0,Deposit
648908,2023-06-04 21:30:00,50000.0,Deposit
647811,2023-06-04 21:56:00,219400.0,Deposit
668112,2023-06-04 22:03:00,8000.0,Deposit
649356,2023-06-05 01:01:00,100000.0,Deposit
656011,2023-06-05 02:10:00,30000.0,Deposit
672436,2023-06-05 04:58:00,300000.0,Deposit
656477,2023-06-04 20:47:00,5000.0,Deposit
652303,2023-06-05 05:21:00,17000.0,Deposit
668600,2023-06-05 05:38:00,115000.0,Deposit
667835,2023-06-05 05:48:00,49200.0,Deposit
648078,2023-06-05 06:48:00,496400.0,Deposit
653523,2023-06-05 06:48:00,10000.0,Deposit
647690,2023-06-05 06:54:00,1676600.0,Deposit
654134,2023-06-05 06:58:00,100900.0,Deposit
660202,2023-06-05 07:08:00,167000.0,Deposit
646933,2023-06-05 07:10:00,45000.0,Deposit
646933,2023-06-05 07:10:00,500.0,
658614,2023-06-05 07:10:00,95000.0,Deposit
666344,2023-06-05 07:11:00,20000.0,Deposit
647386,2023-06-05 07:16:00,790300.0,Deposit
647727,2023-06-05 07:20:00,200800.0,Deposit
653993,2023-06-03 10:20:00,290000.0,Deposit
653993,2023-06-03 15:36:00,8800.0,Deposit
660509,2023-06-05 07:40:00,60000.0,Deposit
652827,2023-06-05 07:41:00,110000.0,Deposit
648028,2023-06-05 07:52:00,888100.0,Deposit
646280,2023-06-05 08:22:00,108300.0,Deposit
656671,2023-06-05 08:31:00,11300.0,Deposit
647820,2023-06-05 08:36:00,299000.0,Deposit
647820,2023-06-05 08:41:00,54900.0,Deposit
663046,2023-06-05 08:43:00,72000.0,Deposit
651171,2023-06-05 08:45:00,611500.0,Deposit
651076,2023-06-05 08:54:00,70000.0,Deposit
655458,2023-06-05 09:02:00,50000.0,Deposit
672483,2023-06-05 09:23:00,250000.0,Deposit
647531,2023-06-05 09:29:00,259600.0,Deposit
664984,2023-06-05 09:31:00,200000.0,Deposit
669597,2023-06-05 09:56:00,50000.0,Deposit
650967,2023-06-05 09:56:00,60000.0,Deposit
647885,2023-06-05 10:00:00,600.0,Deposit
647650,2023-06-05 10:06:00,444400.0,Deposit
647767,2023-06-05 10:19:00,677500.0,Deposit
648640,2023-06-05 10:19:00,539000.0,Deposit
653325,2023-06-05 10:21:00,238700.0,Deposit
666316,2023-06-05 10:24:00,10000.0,Deposit
649218,2023-06-05 10:50:00,521000.0,Deposit
648640,2023-06-05 10:53:00,1600.0,Deposit
661528,2023-06-05 10:56:00,20000.0,Deposit
656671,2023-06-05 11:21:00,8500.0,Deposit
650015,2023-06-05 11:22:00,403100.0,Deposit
656277,2023-06-05 11:27:00,10100.0,Deposit
657352,2023-06-05 11:35:00,20000.0,Deposit
659603,2023-06-05 11:42:00,466700.0,Deposit
647820,2023-06-05 11:56:00,290000.0,Deposit
678250,2023-06-05 11:56:00,10000.0,Deposit
649063,2023-06-05 12:15:00,895100.0,Deposit
667835,2023-06-05 12:19:00,9000.0,Deposit
861089,2023-11-29 12:18:00,30000.0,Deposit
647584,2023-06-05 12:41:00,931500.0,Deposit
678442,2023-06-05 12:49:00,350000.0,Deposit
660431,2023-06-05 12:57:00,10000.0,Deposit
650114,2023-06-05 13:01:00,190500.0,Deposit
671227,2023-06-05 13:05:00,5000.0,Deposit
648071,2023-06-05 13:35:00,446800.0,Deposit
647660,2023-06-05 13:25:00,1064300.0,Deposit
660497,2023-06-05 13:36:00,4500.0,Deposit
669995,2023-06-05 13:37:00,59900.0,Deposit
653874,2023-06-05 13:42:00,966400.0,Deposit
656011,2023-06-05 13:46:00,40000.0,Deposit
667835,2023-06-05 13:45:00,19000.0,Deposit
680351,2023-06-05 14:29:00,15000.0,Discount
659390,2023-06-05 14:29:00,9000.0,Deposit
650096,2023-06-05 14:34:00,230000.0,Deposit
650096,2023-06-05 14:39:00,1262800.0,Deposit
671186,2023-06-05 14:48:00,100000.0,Deposit
653787,2023-06-05 14:56:00,200000.0,Deposit
662967,2023-06-05 15:25:00,30000.0,Deposit
649073,2023-06-05 15:28:00,181900.0,Deposit
665647,2023-06-05 15:29:00,50000.0,Deposit
653859,2023-06-05 15:32:00,268600.0,Deposit
657349,2023-06-05 15:37:00,150000.0,Deposit
653299,2023-06-05 15:39:00,287400.0,Deposit
649156,2023-06-05 15:49:00,170500.0,Deposit
650705,2023-06-05 15:49:00,540000.0,Deposit
661528,2023-06-05 15:55:00,8000.0,Deposit
651243,2023-06-05 15:58:00,540800.0,Deposit
653007,2023-06-05 16:20:00,58000.0,Deposit
668843,2023-06-05 16:22:00,9000.0,Deposit
670046,2023-06-05 16:37:00,50000.0,Deposit
664774,2023-06-05 16:53:00,50000.0,Deposit
655779,2023-06-05 16:57:00,49000.0,Deposit
661184,2023-06-05 16:57:00,249800.0,Deposit
652588,2023-06-05 16:58:00,62000.0,Deposit
655622,2023-06-05 17:01:00,20000.0,Deposit
678442,2023-06-05 17:02:00,100000.0,Deposit
652325,2023-06-05 17:07:00,100000.0,Deposit
653430,2023-06-05 17:07:00,160000.0,Deposit
653430,2023-06-05 17:09:00,80000.0,Deposit
672841,2023-06-05 17:10:00,20000.0,Deposit
652215,2023-06-05 17:12:00,352100.0,Deposit
656412,2023-06-05 17:21:00,25000.0,Deposit
654719,2023-06-05 17:21:00,9000.0,Deposit
660128,2023-06-05 17:29:00,10000.0,Deposit
653666,2023-06-05 17:29:00,100000.0,Deposit
665098,2023-06-05 17:30:00,10000.0,Deposit
661813,2023-06-05 17:43:00,80000.0,Deposit
676472,2023-06-05 17:51:00,44300.0,Deposit
657956,2023-06-05 17:57:00,40000.0,Deposit
656145,2023-06-05 17:59:00,50000.0,Deposit
654454,2023-06-05 18:09:00,500000.0,Deposit
666644,2023-06-05 18:10:00,30000.0,Deposit
649380,2023-06-05 18:21:00,236000.0,Deposit
667981,2023-06-05 18:22:00,13000.0,Deposit
666339,2023-06-05 18:26:00,50000.0,Deposit
654851,2023-06-05 18:47:00,40000.0,Deposit
662230,2023-06-05 19:01:00,10000.0,Deposit
651167,2023-06-05 19:05:00,582000.0,Deposit
673666,2023-06-05 19:17:00,40000.0,Deposit
657064,2023-06-05 19:34:00,89000.0,Deposit
655029,2023-06-05 19:42:00,1000000.0,Deposit
651462,2023-06-05 19:43:00,10000.0,Deposit
655029,2023-06-05 19:44:00,90000.0,Deposit
671984,2023-06-05 19:59:00,36000.0,Deposit
649356,2023-06-05 20:13:00,150000.0,Deposit
670517,2023-06-06 03:03:00,24000.0,Deposit
667835,2023-06-06 03:53:00,1400.0,Deposit
654134,2023-06-06 04:10:00,40000.0,Deposit
653523,2023-06-06 04:16:00,10000.0,Deposit
651076,2023-06-06 04:29:00,220000.0,Deposit
663018,2023-06-06 05:06:00,5000.0,Deposit
677623,2023-06-06 05:20:00,7000.0,Deposit
652303,2023-06-06 05:25:00,6500.0,Deposit
649073,2023-06-06 05:29:00,280000.0,Deposit
657832,2023-06-06 05:40:00,39500.0,Deposit
651994,2023-06-06 05:42:00,249000.0,Deposit
661944,2023-06-06 05:48:00,70000.0,Deposit
671227,2023-06-06 05:57:00,7000.0,Deposit
651167,2023-06-06 06:02:00,213000.0,Deposit
652330,2023-06-06 06:02:00,201400.0,Deposit
668600,2023-06-06 06:11:00,200000.0,Deposit
651076,2023-06-06 06:14:00,21600.0,Deposit
648938,2023-06-06 06:15:00,1676600.0,Deposit
654792,2023-06-06 06:23:00,10000.0,Deposit
649109,2023-06-06 06:28:00,677500.0,Deposit
670046,2023-06-06 06:34:00,10000.0,Deposit
650823,2023-06-06 06:37:00,649000.0,Deposit
648721,2023-06-06 06:37:00,220000.0,Deposit
648721,2023-06-06 06:42:00,600.0,Deposit
662178,2023-06-06 06:43:00,8000.0,Deposit
654129,2023-06-06 06:53:00,3000.0,Deposit
647822,2023-06-06 07:00:00,432300.0,Deposit
654677,2023-06-06 07:03:00,39000.0,Deposit
655771,2023-06-05 14:26:00,100000.0,Deposit
654134,2023-06-06 07:20:00,60000.0,Deposit
661793,2023-06-06 07:22:00,50000.0,Deposit
648872,2023-06-06 07:28:00,331000.0,Deposit
650967,2023-06-06 07:34:00,60000.0,Deposit
652703,2023-06-06 08:00:00,2531000.0,Deposit
848352,2023-11-29 12:25:00,340000.0,Deposit
658098,2023-06-06 08:15:00,64000.0,Deposit
855403,2023-11-29 12:26:00,34000.0,Deposit
677016,2023-06-06 08:19:00,20000.0,Deposit
678442,2023-06-06 08:23:00,31200.0,Deposit
648872,2023-06-06 08:23:00,106500.0,Deposit
649179,2023-06-06 08:37:00,927400.0,Deposit
649210,2023-06-06 08:38:00,694900.0,Deposit
666308,2023-06-06 08:39:00,40000.0,Deposit
651377,2023-06-06 08:41:00,1083200.0,Deposit
649356,2023-06-06 08:50:00,149000.0,Deposit
670823,2023-06-06 08:50:00,8000.0,Deposit
652442,2023-06-06 09:03:00,40000.0,Deposit
651272,2023-06-06 09:04:00,803000.0,Deposit
651272,2023-06-06 09:08:00,365900.0,Deposit
666344,2023-06-06 09:09:00,90000.0,Deposit
649124,2023-06-06 09:37:00,468700.0,Deposit
651651,2023-06-06 09:59:00,150000.0,Deposit
650897,2023-06-06 10:05:00,60000.0,Deposit
655388,2023-06-06 10:10:00,600000.0,Deposit
648177,2023-06-06 10:24:00,1573900.0,Deposit
649362,2023-06-06 10:24:00,487500.0,Deposit
650897,2023-06-06 10:29:00,40000.0,Deposit
661881,2023-06-06 10:33:00,2000.0,Deposit
651819,2023-06-06 10:36:00,50000.0,Deposit
663011,2023-06-06 10:40:00,20000.0,Deposit
651115,2023-06-06 10:42:00,1093400.0,Deposit
650967,2023-06-06 10:44:00,200000.0,Deposit
657352,2023-06-06 10:58:00,140000.0,Deposit
652588,2023-06-06 10:58:00,559000.0,Deposit
659861,2023-06-06 11:06:00,677500.0,Deposit
649101,2023-06-06 11:08:00,1661000.0,Deposit
650967,2023-06-06 11:13:00,541600.0,Deposit
650165,2023-06-06 11:24:00,300000.0,Deposit
650165,2023-06-06 11:25:00,266100.0,Deposit
653430,2023-06-06 11:31:00,160800.0,Deposit
654454,2023-06-06 11:36:00,700000.0,Deposit
663140,2023-06-06 11:37:00,100000.0,Deposit
653515,2023-06-06 11:39:00,50000.0,Deposit
663018,2023-06-06 12:25:00,12000.0,Deposit
665647,2023-06-06 12:26:00,50000.0,Deposit
651695,2023-06-06 12:31:00,337600.0,Deposit
834370,2023-11-29 12:29:00,280300.0,Deposit
644906,2023-06-06 12:41:00,625400.0,Deposit
668112,2023-06-06 12:56:00,58000.0,Deposit
671984,2023-06-06 12:56:00,29000.0,Deposit
659390,2023-06-06 13:06:00,12000.0,Deposit
649156,2023-06-06 13:40:00,891000.0,Deposit
657036,2023-06-06 13:41:00,20000.0,Deposit
651652,2023-06-06 13:42:00,285000.0,Deposit
652886,2023-06-06 13:42:00,250000.0,Deposit
656827,2023-06-06 13:56:00,180000.0,Deposit
651166,2023-06-06 14:03:00,700000.0,Deposit
648723,2023-06-06 14:15:00,30000.0,Deposit
651903,2023-06-06 14:16:00,30000.0,Deposit
843351,2023-11-29 12:30:00,36000.0,Deposit
651148,2023-06-06 14:29:00,612000.0,Deposit
651073,2023-06-06 14:35:00,1423100.0,Deposit
674057,2023-06-06 14:51:00,94900.0,Deposit
679000,2023-06-06 14:53:00,10000.0,Deposit
653007,2023-06-06 14:56:00,30000.0,Deposit
649440,2023-06-06 14:59:00,354000.0,Deposit
655622,2023-06-06 15:00:00,122900.0,Deposit
651651,2023-06-06 15:14:00,30000.0,Discount
654129,2023-06-06 15:30:00,5000.0,Deposit
653756,2023-06-06 15:34:00,20000.0,Deposit
651021,2023-06-06 15:36:00,599500.0,Deposit
660477,2023-06-06 15:39:00,20000.0,Deposit
658811,2023-06-06 15:56:00,104000.0,Deposit
668843,2023-06-06 15:57:00,9000.0,Deposit
664774,2023-06-06 16:02:00,8000.0,Deposit
660361,2023-06-06 16:03:00,50000.0,Deposit
655972,2023-06-06 16:07:00,168700.0,Deposit
655388,2023-06-06 16:30:00,243100.0,Deposit
653656,2023-06-06 16:48:00,100000.0,Deposit
667835,2023-06-06 16:56:00,29000.0,Deposit
661881,2023-06-06 17:00:00,1000.0,Deposit
656115,2023-06-06 17:07:00,614600.0,Deposit
665590,2023-06-06 17:14:00,280000.0,Deposit
650897,2023-06-06 17:18:00,143300.0,Deposit
651903,2023-06-06 17:25:00,20000.0,Deposit
673666,2023-06-06 17:28:00,10000.0,Deposit
651076,2023-06-06 17:41:00,10000.0,Deposit
652303,2023-06-06 17:49:00,16000.0,Deposit
665748,2023-06-06 17:53:00,6000.0,Deposit
666339,2023-06-06 17:58:00,30000.0,Deposit
666941,2023-06-06 18:02:00,20000.0,Deposit
667981,2023-06-06 18:19:00,4000.0,Deposit
666501,2023-06-06 18:19:00,60000.0,Deposit
660128,2023-06-06 18:22:00,10000.0,Deposit
671383,2023-06-06 18:27:00,15000.0,Deposit
656412,2023-06-06 18:37:00,25000.0,Deposit
658008,2023-06-06 18:47:00,368200.0,Deposit
656671,2023-06-06 18:48:00,8000.0,Deposit
654719,2023-06-06 19:05:00,8900.0,Deposit
669070,2023-06-06 19:08:00,20000.0,Deposit
662230,2023-06-06 19:17:00,8000.0,Deposit
652325,2023-06-06 19:32:00,100000.0,Deposit
651462,2023-06-06 19:37:00,19700.0,Deposit
660819,2023-06-06 20:00:00,40000.0,Deposit
668859,2023-06-06 20:19:00,40000.0,Deposit
677623,2023-06-06 20:48:00,4000.0,Deposit
666644,2023-06-06 21:15:00,200000.0,Deposit
660283,2023-06-06 21:16:00,120000.0,Deposit
661195,2023-06-07 03:22:00,100000.0,Deposit
648482,2023-06-07 04:49:00,346900.0,Deposit
660431,2023-06-07 04:57:00,15000.0,Deposit
651370,2023-06-07 05:17:00,569000.0,Deposit
651370,2023-06-07 05:24:00,900.0,Deposit
653694,2023-06-07 05:29:00,60000.0,Deposit
663018,2023-06-07 05:53:00,8000.0,Deposit
657036,2023-06-07 06:07:00,20000.0,Deposit
651037,2023-06-07 06:11:00,566300.0,Deposit
654454,2023-06-07 06:29:00,171400.0,Deposit
667835,2023-06-07 06:45:00,49000.0,Deposit
671227,2023-06-07 06:53:00,7000.0,Deposit
659171,2023-06-07 06:53:00,20000.0,Deposit
653515,2023-06-07 07:00:00,50000.0,Deposit
653666,2023-06-07 07:01:00,220000.0,Deposit
666192,2023-06-07 07:03:00,400000.0,Deposit
655853,2023-06-07 07:25:00,828000.0,Deposit
651153,2023-06-07 07:35:00,1040100.0,Deposit
648344,2023-06-07 07:43:00,697000.0,Deposit
654677,2023-06-07 07:45:00,40000.0,Deposit
667835,2023-06-07 07:51:00,700.0,Deposit
651382,2023-06-07 07:58:00,1866600.0,Deposit
671984,2023-06-07 08:06:00,50000.0,Deposit
649440,2023-06-07 08:07:00,500000.0,Deposit
662967,2023-06-07 08:07:00,167100.0,Deposit
673741,2023-06-07 08:16:00,17100.0,Deposit
651903,2023-06-07 08:23:00,250000.0,Deposit
651903,2023-06-07 08:27:00,95000.0,Deposit
657925,2023-06-07 08:27:00,200000.0,Deposit
667132,2023-06-07 08:34:00,8500.0,Deposit
651189,2023-06-07 08:35:00,950000.0,Deposit
673822,2023-06-07 08:44:00,167500.0,Deposit
653523,2023-06-07 09:13:00,10000.0,Deposit
651643,2023-06-07 09:14:00,856600.0,Deposit
657229,2023-06-07 09:22:00,100000.0,Deposit
651678,2023-06-07 09:31:00,458800.0,Deposit
666644,2023-06-07 09:36:00,60000.0,Deposit
677074,2023-06-07 09:46:00,10000.0,Deposit
656179,2023-06-07 09:59:00,10000.0,Deposit
668600,2023-06-07 10:23:00,115000.0,Deposit
673128,2023-06-07 10:30:00,10000.0,Deposit
648344,2023-06-07 10:32:00,16400.0,Deposit
654490,2023-06-07 10:41:00,304100.0,Deposit
661194,2023-06-07 10:48:00,105000.0,Deposit
672572,2023-06-07 10:52:00,20000.0,Deposit
662178,2023-06-07 10:55:00,30000.0,Deposit
651336,2023-06-07 11:21:00,590000.0,Deposit
679695,2023-06-07 11:22:00,29000.0,Deposit
652442,2023-06-07 11:27:00,40000.0,Deposit
663046,2023-06-07 11:31:00,286000.0,Deposit
659837,2023-06-07 11:35:00,100000.0,Deposit
669989,2023-06-07 11:38:00,20000.0,Deposit
653519,2023-06-07 11:38:00,211600.0,Deposit
655972,2023-06-07 11:41:00,50000.0,Deposit
655465,2023-06-07 11:44:00,30000.0,Discount
652744,2023-06-07 12:14:00,300000.0,Deposit
658098,2023-06-07 12:22:00,20000.0,Deposit
651652,2023-06-07 12:46:00,605100.0,Deposit
658811,2023-06-07 13:02:00,100000.0,Deposit
654020,2023-06-07 13:23:00,338800.0,Deposit
651166,2023-06-07 13:43:00,508400.0,Deposit
673380,2023-06-07 13:45:00,10000.0,Deposit
659390,2023-06-07 13:46:00,11000.0,Deposit
651092,2023-06-07 13:47:00,700000.0,Deposit
680351,2023-06-07 14:25:00,575000.0,Deposit
663073,2023-06-07 14:26:00,60000.0,Deposit
655359,2023-06-07 14:32:00,30000.0,Discount
666941,2023-06-07 14:31:00,30000.0,Deposit
652303,2023-06-07 14:34:00,11000.0,Deposit
682980,2023-06-07 14:36:00,15000.0,Discount
665213,2023-06-07 14:36:00,30000.0,Discount
653787,2023-06-07 14:36:00,85700.0,Deposit
665748,2023-06-07 14:44:00,10000.0,Deposit
652601,2023-06-07 14:55:00,676800.0,Deposit
652782,2023-06-07 14:55:00,381200.0,Deposit
651906,2023-06-07 15:08:00,229900.0,Deposit
679483,2023-06-07 15:26:00,10000.0,Deposit
664774,2023-06-07 15:27:00,4000.0,Deposit
667981,2023-06-07 15:34:00,5000.0,Deposit
671186,2023-06-07 15:40:00,45600.0,Deposit
656982,2023-06-07 15:40:00,5000.0,Deposit
671558,2023-06-07 16:12:00,50000.0,Deposit
651651,2023-06-07 16:15:00,200000.0,Deposit
668843,2023-06-07 16:17:00,8000.0,Deposit
653656,2023-06-07 16:28:00,100000.0,Deposit
664112,2023-06-07 16:32:00,10000.0,Deposit
647039,2023-06-07 16:34:00,264400.0,Deposit
666644,2023-06-07 16:36:00,40000.0,Deposit
673672,2023-06-07 17:00:00,1000.0,Deposit
660128,2023-06-07 17:09:00,121000.0,Deposit
659116,2023-06-07 17:16:00,569800.0,Deposit
666339,2023-06-07 17:17:00,50000.0,Deposit
654129,2023-06-07 17:30:00,8500.0,Deposit
665590,2023-06-07 17:52:00,140000.0,Deposit
676395,2023-06-07 18:14:00,3900.0,Deposit
656412,2023-06-07 18:18:00,26000.0,Deposit
676472,2023-06-07 18:18:00,50000.0,Deposit
661793,2023-06-07 18:24:00,40000.0,Deposit
655359,2023-06-07 18:26:00,1000.0,Deposit
664342,2023-06-07 18:46:00,465000.0,Deposit
658008,2023-06-07 18:55:00,300000.0,Deposit
674908,2023-06-07 18:58:00,16000.0,Deposit
670729,2023-06-07 19:04:00,20000.0,Deposit
652738,2023-06-07 19:34:00,812900.0,Deposit
651459,2023-06-07 19:34:00,735800.0,Deposit
660497,2023-06-07 19:43:00,12000.0,Deposit
668859,2023-06-07 19:56:00,40000.0,Deposit
660819,2023-06-07 19:58:00,31000.0,Deposit
654566,2023-06-07 20:04:00,107500.0,Deposit
677623,2023-06-07 20:07:00,6000.0,Deposit
660497,2023-06-07 20:08:00,14500.0,Deposit
660283,2023-06-07 20:33:00,20000.0,Deposit
665647,2023-06-07 20:40:00,78500.0,Deposit
656477,2023-06-07 20:49:00,8000.0,Deposit
664984,2023-06-08 02:57:00,95000.0,Deposit
676395,2023-06-08 04:48:00,71000.0,Deposit
653587,2023-06-08 05:02:00,455000.0,Deposit
652237,2023-06-08 05:24:00,948700.0,Deposit
658975,2023-06-08 05:30:00,204000.0,Deposit
664774,2023-06-08 05:41:00,10000.0,Deposit
651869,2023-06-08 05:51:00,350300.0,Deposit
651067,2023-06-08 06:04:00,153700.0,Deposit
653523,2023-06-08 06:07:00,12000.0,Deposit
652303,2023-06-08 06:08:00,914000.0,Deposit
653777,2023-06-08 06:08:00,487900.0,Deposit
670083,2023-06-08 06:12:00,30000.0,Deposit
656412,2023-06-08 06:15:00,17000.0,Deposit
656277,2023-06-08 06:24:00,50000.0,Deposit
667044,2023-06-08 06:42:00,200000.0,Deposit
661195,2023-06-08 06:50:00,700000.0,Deposit
660477,2023-06-08 07:03:00,20000.0,Deposit
668600,2023-06-08 07:14:00,200000.0,Deposit
656498,2023-06-08 07:15:00,900000.0,Deposit
651819,2023-06-08 07:15:00,639300.0,Deposit
653500,2023-06-08 07:17:00,339900.0,Deposit
652325,2023-06-08 07:18:00,194900.0,Deposit
672888,2023-06-08 07:21:00,90000.0,Deposit
676006,2023-06-08 07:44:00,25000.0,Deposit
667835,2023-06-08 07:46:00,29000.0,Deposit
653684,2023-06-08 07:47:00,2495100.0,Deposit
647681,2023-06-08 07:57:00,339900.0,Deposit
652442,2023-06-08 07:59:00,161100.0,Deposit
664223,2023-06-08 08:02:00,50000.0,Deposit
658614,2023-06-08 08:04:00,239000.0,Deposit
653671,2023-06-08 08:10:00,475200.0,Deposit
658614,2023-06-08 08:10:00,3000.0,Deposit
658614,2023-06-08 08:10:00,200.0,
651170,2023-06-08 08:12:00,612000.0,Deposit
681765,2023-06-08 08:12:00,100000.0,Deposit
861481,2023-11-29 12:49:00,30000.0,Discount
670133,2023-06-08 08:34:00,122200.0,Deposit
652611,2023-06-08 08:38:00,458800.0,Deposit
667787,2023-06-08 08:38:00,42000.0,Deposit
654677,2023-06-08 08:40:00,30000.0,Deposit
660431,2023-06-08 08:44:00,20000.0,Deposit
656498,2023-06-08 08:44:00,63800.0,Deposit
648723,2023-06-08 08:45:00,350500.0,Deposit
653694,2023-06-08 08:48:00,640000.0,Deposit
651002,2023-06-08 08:51:00,581600.0,Deposit
660497,2023-06-08 09:00:00,14500.0,Deposit
658610,2023-06-08 09:06:00,200000.0,Deposit
663844,2023-06-08 09:06:00,59300.0,Deposit
653519,2023-06-08 09:11:00,500000.0,Deposit
653519,2023-06-08 09:13:00,500000.0,Deposit
653519,2023-06-08 09:14:00,500000.0,Deposit
653519,2023-06-08 09:14:00,300000.0,Deposit
653813,2023-06-08 09:20:00,428300.0,Deposit
653721,2023-06-08 09:31:00,2235000.0,Deposit
655029,2023-06-08 09:40:00,800000.0,Deposit
658610,2023-06-08 09:40:00,200000.0,Deposit
655029,2023-06-08 09:42:00,85000.0,Deposit
672998,2023-06-08 09:42:00,20000.0,Deposit
661793,2023-06-08 09:45:00,40000.0,Deposit
652744,2023-06-08 10:19:00,45000.0,Deposit
657956,2023-06-08 10:23:00,40000.0,Deposit
653099,2023-06-08 10:25:00,510000.0,Deposit
667132,2023-06-08 10:30:00,82900.0,Deposit
652711,2023-06-08 10:35:00,799900.0,Deposit
664112,2023-06-08 10:35:00,100000.0,Deposit
664112,2023-06-08 10:43:00,9200.0,Deposit
679000,2023-06-08 11:00:00,4500.0,Deposit
652886,2023-06-08 11:01:00,340300.0,Deposit
674894,2023-06-08 11:04:00,5000.0,Deposit
672841,2023-06-08 11:19:00,20000.0,Deposit
672998,2023-06-08 11:21:00,3000.0,Deposit
673199,2023-06-08 11:24:00,15000.0,Deposit
661944,2023-06-08 11:36:00,100000.0,Deposit
664201,2023-06-08 11:53:00,200000.0,Deposit
662230,2023-06-08 12:06:00,143900.0,Deposit
655681,2023-06-08 12:06:00,182300.0,Deposit
680773,2023-06-08 12:08:00,21000.0,Deposit
660497,2023-06-08 12:09:00,16000.0,Deposit
655681,2023-06-08 12:23:00,11700.0,Deposit
676006,2023-06-08 12:23:00,7000.0,Deposit
659247,2023-06-08 12:33:00,70000.0,Deposit
652805,2023-06-08 12:33:00,1011000.0,Deposit
663731,2023-06-08 12:44:00,559500.0,Deposit
652629,2023-06-08 12:47:00,843900.0,Deposit
649275,2023-06-08 13:20:00,682000.0,Deposit
653656,2023-06-08 13:23:00,94600.0,Deposit
653007,2023-06-08 13:25:00,83700.0,Deposit
669989,2023-06-08 13:32:00,10000.0,Deposit
649275,2023-06-08 13:33:00,600.0,Deposit
652744,2023-06-08 13:45:00,61000.0,Deposit
678250,2023-06-08 14:09:00,10000.0,Deposit
653099,2023-06-08 14:18:00,315800.0,Deposit
657925,2023-06-08 14:20:00,51000.0,Deposit
660498,2023-06-08 14:21:00,530000.0,Deposit
670823,2023-06-08 14:28:00,20000.0,Deposit
653515,2023-06-08 14:37:00,50000.0,Deposit
677722,2023-06-08 14:45:00,35000.0,Deposit
652744,2023-06-08 14:48:00,257100.0,Deposit
677623,2023-06-08 15:04:00,5000.0,Deposit
664984,2023-06-08 15:33:00,150000.0,Deposit
670517,2023-06-08 15:57:00,25000.0,Deposit
